users,tweets,show,rocauc,rec,prec,mood,list_friends,label,filter,f1,collect_tweets,collect,benchmark,acc,<user_ids_file>,<track_file>,<settings_file>,<output_tweets>,<output_dir>,<labeled_tweets>,<input_tweets>,<input_dir>,-u,-p,-m,--top-features,--stopwords,--roc,--reduce-func,--proba,--no-rt,--no-TA,--no-DD,--no-AH,--n-folds,--n-examples,--min-df,--liwc,--k-features,--help,--features-func,--emoticons,--each,--count,--clf-options,--clf,--binary,--begin-line
False,False,False,0.747326467821,0.591142252776,0.714656913269,True,False,False,False,0.643836465839,False,False,True,0.814351851852,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.8,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.774670620231,0.70150713908,0.650549092929,True,False,False,False,0.673022123541,False,False,True,0.806018518519,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.55,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.766674335712,0.657667900582,0.68286882489,True,False,False,False,0.667470301436,False,False,True,0.813425925926,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.65,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.774211473349,0.751745108408,0.598287055847,True,False,False,False,0.664873361639,False,False,True,0.783796296296,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.39,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.756300315232,0.628503437335,0.688541036833,True,False,False,False,0.654284158292,False,False,True,0.811111111111,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.71,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.689957076239,0.427207826547,0.781380234799,True,False,False,False,0.550971829936,False,False,True,0.802777777778,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.96,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.77356905918,0.754997355896,0.594054231052,True,False,False,False,0.663536031058,False,False,True,0.781481481481,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.38,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.752854842144,0.610602855632,0.70502158089,True,False,False,False,0.651428817557,False,False,True,0.813888888889,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.76,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.775931170892,0.810232681121,0.557532321826,True,False,False,False,0.659243765914,False,False,True,0.761111111111,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.28,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.779552253669,0.746879957694,0.616330895119,True,False,False,False,0.673943021958,False,False,True,0.793518518519,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.43,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.777330176434,0.769645690111,0.590310610439,True,False,False,False,0.666699227439,False,False,True,0.780555555556,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.36,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.777294841594,0.750132205182,0.606937803821,True,False,False,False,0.669671415089,False,False,True,0.788888888889,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.41,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.772875617244,0.686911686938,0.662553150241,True,False,False,False,0.67238477854,False,False,True,0.809722222222,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.59,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.764236918555,0.64955050238,0.686847827799,True,False,False,False,0.664657377238,False,False,True,0.813425925926,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.68,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.77705326667,0.808593336859,0.560756016515,True,False,False,False,0.660978218598,False,False,True,0.763425925926,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.29,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.725942125035,0.912374405077,0.441603803736,True,False,False,False,0.594990184982,False,False,True,0.645833333333,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.07,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.740028192326,0.907509254363,0.458908354876,True,False,False,False,0.609366731208,False,False,True,0.668055555556,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.09,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.672418324668,0.965917503966,0.383314517908,True,False,False,False,0.548603090321,False,False,True,0.546296296296,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.01,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.778911934179,0.750132205182,0.611067396217,True,False,False,False,0.672177566338,False,False,True,0.791203703704,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.42,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.776755616145,0.696615547329,0.662400599011,True,False,False,False,0.677129025055,False,False,True,0.811111111111,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.57,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.7340026235,0.552194606029,0.726449612577,True,False,False,False,0.625277014333,False,False,True,0.812037037037,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.85,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.773193356089,0.68365943945,0.667574200849,True,False,False,False,0.673425598596,False,False,True,0.811574074074,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.6,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.770117370731,0.845928080381,0.52523583064,True,False,False,False,0.64749532592,False,False,True,0.7375,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.2,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.773519336296,0.696615547329,0.652578981987,True,False,False,False,0.671861483898,False,False,True,0.806481481481,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.56,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.774960613157,0.682020095188,0.675889710299,True,False,False,False,0.676704286489,False,False,True,0.814814814815,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.61,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.778734813574,0.722580645161,0.639589305209,True,False,False,False,0.676479341305,False,False,True,0.802777777778,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.51,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.751729999245,0.605764145955,0.708558800788,True,False,False,False,0.649893584674,False,False,True,0.814351851852,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.77,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.774306420708,0.6787678477,0.678158582233,True,False,False,False,0.67622424904,False,False,True,0.815277777778,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.62,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.651234762065,0.32966684294,0.829099240619,True,False,False,False,0.469553767812,False,False,True,0.789351851852,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.99,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.7449154917,0.583077736647,0.717494922157,True,False,False,False,0.640010153539,False,False,True,0.814351851852,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.81,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.747307340993,0.892913802221,0.472547172307,True,False,False,False,0.617755266423,False,False,True,0.684722222222,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.11,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.77646627566,0.725806451613,0.629610939265,True,False,False,False,0.672276828613,False,False,True,0.798148148148,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.49,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.754528216363,0.623664727657,0.689230026706,True,False,False,False,0.651795014371,False,False,True,0.810648148148,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.72,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.678423393106,0.399603384453,0.786311801561,True,False,False,False,0.527713478214,False,False,True,0.798148148148,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.97,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.711902346728,0.487281861449,0.755796064455,True,False,False,False,0.590693017111,False,False,True,0.808333333333,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.92,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.75719213362,0.884849286092,0.488081826324,True,False,False,False,0.628912926652,False,False,True,0.702314814815,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.13,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.70814205361,0.931835007932,0.4191742745,True,False,False,False,0.578025420664,False,False,True,0.612037037037,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.04,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.760997891585,0.64307244844,0.684680383995,True,False,False,False,0.660033791263,False,False,True,0.811574074074,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.69,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.774154607952,0.84103648863,0.534933818365,True,False,False,False,0.653244514046,False,False,True,0.74537037037,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.22,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.69596932153,0.445055526177,0.769954937394,True,False,False,False,0.562797789702,False,False,True,0.803703703704,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.95,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.773531114576,0.703120042306,0.644925136471,True,False,False,False,0.670863964413,False,False,True,0.803703703704,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.54,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.779724017389,0.742041248017,0.622099559306,True,False,False,False,0.674995974895,False,False,True,0.795833333333,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.45,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.779029716978,0.824854574299,0.553466753241,True,False,False,False,0.66124410221,False,False,True,0.759259259259,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.26,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.764150796322,0.867028027499,0.505703459961,True,False,False,False,0.638294060823,False,False,True,0.719907407407,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.17,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.7671512702,0.656028556319,0.687412257232,True,False,False,False,0.668585068274,False,False,True,0.814814814815,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.66,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.778911281738,0.743654151243,0.618061751165,True,False,False,False,0.673456705022,False,False,True,0.793981481481,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.44,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.715645401663,0.498651507139,0.749788027414,True,False,False,False,0.597116438437,False,False,True,0.808796296296,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.91,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.743775333603,0.578212585933,0.721868066306,True,False,False,False,0.638897451396,False,False,True,0.814814814815,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.82,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.780214172396,0.740428344791,0.625046428349,True,False,False,False,0.675967708679,False,False,True,0.797222222222,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.46,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.732087262288,0.909122157589,0.449407236581,True,False,False,False,0.601282511731,False,False,True,0.656018518519,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.08,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.687464544974,0.948096245373,0.397739512642,True,False,False,False,0.560216138842,False,False,True,0.575462962963,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.02,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.772196425996,0.673902696986,0.677518845671,True,False,False,False,0.673489322246,False,False,True,0.814351851852,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.63,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.751246128277,0.604151242729,0.709335115976,True,False,False,False,0.649171572289,False,False,True,0.814351851852,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.78,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.776202449058,0.777763088313,0.581260493863,True,False,False,False,0.663989326745,False,False,True,0.775462962963,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.34,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.727170706079,0.532707562136,0.733683646064,True,False,False,False,0.614978897585,False,False,True,0.810648148148,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.87,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.752073389329,0.615520888419,0.692583007182,True,False,False,False,0.648955172755,False,False,True,0.810648148148,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.74,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.776703592547,0.802062400846,0.564448296414,True,False,False,False,0.661307864981,False,False,True,0.765740740741,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.3,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.781026908047,0.738815441565,0.628731767673,True,False,False,False,0.677531626616,False,False,True,0.799074074074,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.47,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.774972391437,0.691750396616,0.663408097887,True,False,False,False,0.675056017823,False,False,True,0.810648148148,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.58,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.776201796617,0.771285034373,0.586311251297,True,False,False,False,0.664825708517,False,False,True,0.778240740741,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.35,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.757117892684,0.633368588049,0.684649402642,True,False,False,False,0.654952259794,False,False,True,0.810185185185,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.7,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.775224233725,0.780988894765,0.576801529526,True,False,False,False,0.662230458503,False,False,True,0.772685185185,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.33,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.698754352469,0.938313061872,0.409337729493,True,False,False,False,0.569796518238,False,False,True,0.595833333333,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.03,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.757341645663,0.87673188789,0.491481752452,True,False,False,False,0.629605264533,False,False,True,0.706018518519,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.14,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.708157197113,0.475912215759,0.763358821953,True,False,False,False,0.584914293124,False,False,True,0.80787037037,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.93,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.778801808979,0.797197250132,0.572479016115,True,False,False,False,0.665066001952,False,False,True,0.770833333333,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.31,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.738704389212,0.563537810682,0.726188688556,True,False,False,False,0.632448885192,False,False,True,0.813888888889,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.84,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.767688847377,0.860497091486,0.514385183742,True,False,False,False,0.643182132959,False,False,True,0.727777777778,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.18,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.776914880466,0.816737176097,0.554835351618,True,False,False,False,0.659472776342,False,False,True,0.759722222222,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.27,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.760738563393,0.871866737176,0.498466549972,True,False,False,False,0.63393310502,False,False,True,0.712962962963,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.16,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.778262720886,0.730698043363,0.629673271689,True,False,False,False,0.674382458175,False,False,True,0.798611111111,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.48,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.739049221535,0.566816499207,0.72184759616,True,False,False,False,0.632467559746,False,False,True,0.812962962963,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.83,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.730741344853,0.542437863564,0.730890596889,True,False,False,False,0.620317615717,False,False,True,0.811574074074,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.86,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.75289306146,0.617160232681,0.693097223758,True,False,False,False,0.650066125611,False,False,True,0.811111111111,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.73,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
False,False,False,0.725066995405,0.524616604971,0.740163392317,True,False,False,False,0.612195837579,False,False,True,0.811111111111,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,False,False,False,True,None,None,reduce_or,0.88,False,False,False,False,10,30,3,../inputs/liwc.dic,400,False,None,../inputs/params/emoticons,False,3200,{"class_weight":"auto"},logistic-reg,False,0
